Chemical,Label
NCGC00261900-01,0.1643790304660797
NCGC00260869-01,0.5976135730743408
NCGC00261776-01,0.8698360323905945
NCGC00261842-01,0.17348402738571167
NCGC00261662-01,0.9748116135597229
NCGC00261926-01,0.5449883341789246
NCGC00260921-01,0.9706008434295654
NCGC00261119-01,0.773149847984314
NCGC00260831-01,0.9543705582618713
NCGC00261544-01,0.16620521247386932
NCGC00261633-01,0.02590191923081875
NCGC00261395-01,0.8241797685623169
NCGC00261717-01,0.08058931678533554
NCGC00261424-01,0.23626774549484253
NCGC00261861-01,0.7715957164764404
NCGC00261924-01,0.5076136589050293
NCGC00261052-01,0.7213683128356934
NCGC00261683-01,0.5669505596160889
NCGC00261026-01,0.8011744618415833
NCGC00261057-01,0.3209937810897827
NCGC00261738-01,0.5330312848091125
NCGC00261348-01,0.12710918486118317
NCGC00261503-01,0.17378659546375275
NCGC00260693-01,0.1020524799823761
NCGC00260703-01,0.11268298327922821
NCGC00260716-01,0.11529393494129181
NCGC00260782-01,0.09559665620326996
NCGC00260802-01,0.09312554448843002
NCGC00260823-01,0.22116152942180634
NCGC00261313-01,0.05811619013547897
NCGC00260757-01,0.12774036824703217
NCGC00260826-01,0.11814805865287781
NCGC00261005-01,0.12621620297431946
NCGC00260980-01,0.12835299968719482
NCGC00261816-01,0.18220876157283783
NCGC00260698-01,0.46037134528160095
NCGC00260889-01,0.3532860577106476
NCGC00260811-01,0.5277084708213806
NCGC00261165-01,0.2615918815135956
NCGC00261060-01,0.09299597889184952
NCGC00261541-01,0.17229865491390228
NCGC00261649-01,0.11454309523105621
NCGC00261110-01,0.610091507434845
NCGC00261130-01,0.7389650344848633
NCGC00260846-01,0.5886106491088867
NCGC00261030-01,0.7190845012664795
NCGC00261162-01,0.5546492338180542
NCGC00261058-01,0.6255921125411987
NCGC00261404-01,0.2684289813041687
NCGC00261423-01,0.8644240498542786
NCGC00261856-01,0.7845979928970337
NCGC00261342-01,0.19894616305828094
NCGC00261935-01,0.1862272173166275
NCGC00261069-01,0.5630623698234558
NCGC00261101-01,0.51313716173172
NCGC00261183-01,0.29685547947883606
NCGC00261716-01,0.1037377417087555
NCGC00260742-01,0.012198063544929028
NCGC00261529-01,0.6161485910415649
NCGC00261170-01,0.9010342359542847
NCGC00261565-01,0.2825608551502228
NCGC00260990-01,0.8910449147224426
NCGC00261340-01,0.8621416687965393
NCGC00261079-01,0.4217807352542877
NCGC00261389-01,0.4225827157497406
NCGC00261744-01,0.07883358746767044
NCGC00261420-01,0.18471041321754456
NCGC00261215-01,0.12403574585914612
NCGC00261826-01,0.30314746499061584
NCGC00260706-01,0.5489981174468994
NCGC00261123-01,0.8458514213562012
NCGC00261367-01,0.1982276886701584
NCGC00261507-01,0.31057313084602356
NCGC00261169-01,0.25204014778137207
NCGC00261730-01,0.5981480479240417
NCGC00261624-01,0.42104220390319824
NCGC00261641-01,0.38025420904159546
NCGC00261853-01,0.740811824798584
NCGC00260911-01,0.24705736339092255
NCGC00260798-01,0.0554971881210804
NCGC00261384-01,0.4707251191139221
NCGC00260785-01,0.8703036308288574
NCGC00261597-01,0.2624134123325348
NCGC00261025-01,0.22769074141979218
NCGC00260789-01,0.7355704307556152
NCGC00260866-01,0.7076930999755859
NCGC00261189-01,0.27087584137916565
NCGC00261270-01,0.8576138019561768
NCGC00261611-01,0.19211046397686005
NCGC00261160-01,0.7792013883590698
NCGC00261085-01,0.1363554149866104
NCGC00261817-01,0.5637403726577759
NCGC00261866-01,0.631208598613739
NCGC00260852-01,0.7915162444114685
NCGC00261290-01,0.9284300804138184
NCGC00261304-01,0.6938632726669312
NCGC00261704-01,0.7930670976638794
NCGC00260850-01,0.6374212503433228
NCGC00260972-01,0.6016120314598083
NCGC00261364-01,0.13698998093605042
NCGC00261392-01,0.5088754892349243
NCGC00261638-01,0.7374336123466492
NCGC00261820-01,0.4751954674720764
NCGC00261808-01,0.6894609332084656
NCGC00260790-01,0.8367064595222473
NCGC00260940-01,0.9332306981086731
NCGC00261081-01,0.6117770075798035
NCGC00261133-01,0.8913084864616394
NCGC00261399-01,0.9564946293830872
NCGC00260696-01,0.743782639503479
NCGC00261903-01,0.8128349781036377
NCGC00261178-01,0.6223815083503723
NCGC00261568-01,0.5495489835739136
NCGC00260830-01,0.615105390548706
NCGC00261113-01,0.5205965638160706
NCGC00261327-01,0.4417405426502228
NCGC00261602-01,0.6720759272575378
NCGC00260858-01,0.9691675901412964
NCGC00261071-01,0.5169209241867065
NCGC00261076-01,0.2983933389186859
NCGC00261192-01,0.2164260298013687
NCGC00261495-01,0.02525930292904377
NCGC00261577-01,0.7347425222396851
NCGC00261510-01,0.5825825333595276
NCGC00261679-01,0.8848447799682617
NCGC00261941-01,0.8652359843254089
NCGC00261343-01,0.28506094217300415
NCGC00261607-01,0.6329258680343628
NCGC00261782-01,0.758393406867981
NCGC00261914-01,0.5154728889465332
NCGC00261475-01,0.9190405607223511
NCGC00261764-01,0.955223023891449
NCGC00261802-01,0.9728652834892273
NCGC00260795-01,0.8146096467971802
NCGC00261352-01,0.9649896621704102
NCGC00261009-01,0.8627543449401855
NCGC00261944-01,0.6684077382087708
NCGC00261166-01,0.9214716553688049
NCGC00261332-01,0.9242740869522095
NCGC00261333-01,0.832256019115448
NCGC00261260-01,0.9000765085220337
NCGC00261915-01,0.6988611221313477
NCGC00261682-01,0.7615830898284912
NCGC00261049-01,0.451615571975708
NCGC00260910-01,0.5810100436210632
NCGC00261272-01,0.879509687423706
NCGC00260708-01,0.1389089971780777
NCGC00261390-01,0.10747168958187103
NCGC00260948-01,0.07033950835466385
NCGC00261840-01,0.04338410124182701
NCGC00260881-01,0.024067819118499756
NCGC00261153-01,0.13042806088924408
NCGC00261406-01,0.0773269534111023
NCGC00261053-01,0.048522237688302994
NCGC00261129-01,0.032405558973550797
NCGC00261381-01,0.5144721269607544
NCGC00261426-01,0.9070899486541748
NCGC00260979-01,0.42690905928611755
NCGC00260993-01,0.19676464796066284
NCGC00261108-01,0.24176771938800812
NCGC00261441-01,0.6300185918807983
NCGC00261877-01,0.5548374652862549
NCGC00260815-01,0.5467829704284668
NCGC00261542-01,0.4249323308467865
NCGC00261958-01,0.16498835384845734
NCGC00261787-01,0.5624709129333496
NCGC00261065-01,0.9362528920173645
NCGC00261804-01,0.7820190191268921
NCGC00260875-01,0.7216495871543884
NCGC00261451-01,0.5613942742347717
NCGC00261739-01,0.5728389620780945
NCGC00261382-01,0.19392715394496918
NCGC00261663-01,0.01613323576748371
NCGC00260892-01,0.4289071261882782
NCGC00261297-01,0.7178996205329895
NCGC00261321-01,0.7282692790031433
NCGC00261446-01,0.7834401726722717
NCGC00261474-01,0.7353553175926208
NCGC00260834-01,0.07008851319551468
NCGC00260840-01,0.06013918295502663
NCGC00260947-01,0.8795424699783325
NCGC00261080-01,0.754197895526886
NCGC00261563-01,0.016646232455968857
NCGC00261873-01,0.6011011004447937
NCGC00260803-01,0.6712353229522705
NCGC00260833-01,0.41686680912971497
NCGC00261008-01,0.29056045413017273
NCGC00261155-01,0.2465505748987198
NCGC00261643-01,0.4310206174850464
NCGC00261037-01,0.549038827419281
NCGC00261126-01,0.6659998297691345
NCGC00260871-01,0.6104997992515564
NCGC00260713-01,0.7451700568199158
NCGC00261487-01,0.5114758610725403
NCGC00261545-01,0.4989955723285675
NCGC00261480-01,0.7358909845352173
NCGC00261838-01,0.40363746881484985
NCGC00261627-01,0.04094958305358887
NCGC00261639-01,0.035706643015146255
NCGC00261177-01,0.22497931122779846
NCGC00260692-01,0.12316323816776276
NCGC00260775-01,0.19331307709217072
NCGC00260876-01,0.16341805458068848
NCGC00261598-01,0.149213045835495
NCGC00260707-01,0.1581057906150818
NCGC00261554-01,0.635473906993866
NCGC00261713-01,0.9322298765182495
NCGC00261737-01,0.7901480793952942
NCGC00261882-01,0.8709171414375305
NCGC00261933-01,0.3930014669895172
NCGC00261201-01,0.14858894050121307
NCGC00261398-01,0.02606777846813202
NCGC00261601-01,0.18826261162757874
NCGC00261003-01,0.0946715846657753
NCGC00261019-01,0.0353274829685688
NCGC00261519-01,0.08616369962692261
NCGC00261732-01,0.08859425783157349
NCGC00261718-01,0.18166059255599976
NCGC00260743-01,0.02125423587858677
NCGC00260751-01,0.04083430394530296
NCGC00260867-01,0.027182934805750847
NCGC00260982-01,0.06921764463186264
NCGC00261176-01,0.28943967819213867
NCGC00261289-01,0.09186822921037674
NCGC00261440-01,0.29702454805374146
NCGC00261657-01,0.13323262333869934
NCGC00260822-01,0.6830964088439941
