Chemical,Label
NCGC00261900-01,0.038457777351140976
NCGC00260869-01,0.3236733376979828
NCGC00261776-01,0.9700418710708618
NCGC00261842-01,0.05171418562531471
NCGC00261662-01,0.9816131591796875
NCGC00261926-01,0.19449561834335327
NCGC00260921-01,0.823570728302002
NCGC00261119-01,0.7171207666397095
NCGC00260831-01,0.9360171556472778
NCGC00261544-01,0.371237188577652
NCGC00261633-01,0.021240003407001495
NCGC00261395-01,0.7423734664916992
NCGC00261717-01,0.05334525927901268
NCGC00261424-01,0.14988289773464203
NCGC00261861-01,0.36195459961891174
NCGC00261924-01,0.1275683492422104
NCGC00261052-01,0.7792490720748901
NCGC00261683-01,0.7559428811073303
NCGC00261026-01,0.3296326696872711
NCGC00261057-01,0.057598188519477844
NCGC00261738-01,0.46734702587127686
NCGC00261348-01,0.02301250398159027
NCGC00261503-01,0.07072440534830093
NCGC00260693-01,0.02179909497499466
NCGC00260703-01,0.02169414982199669
NCGC00260716-01,0.022985627874732018
NCGC00260782-01,0.03547804802656174
NCGC00260802-01,0.022527998313307762
NCGC00260823-01,0.02146458439528942
NCGC00261313-01,0.02630341425538063
NCGC00260757-01,0.03336476907134056
NCGC00260826-01,0.03925264999270439
NCGC00261005-01,0.037035971879959106
NCGC00260980-01,0.13236746191978455
NCGC00261816-01,0.4609256982803345
NCGC00260698-01,0.06218457221984863
NCGC00260889-01,0.4278368055820465
NCGC00260811-01,0.17313751578330994
NCGC00261165-01,0.025908468291163445
NCGC00261060-01,0.021959220990538597
NCGC00261541-01,0.02179894410073757
NCGC00261649-01,0.027536241337656975
NCGC00261110-01,0.30389824509620667
NCGC00261130-01,0.8332505226135254
NCGC00260846-01,0.654674768447876
NCGC00261030-01,0.6506704092025757
NCGC00261162-01,0.20741738379001617
NCGC00261058-01,0.9382265210151672
NCGC00261404-01,0.2793998420238495
NCGC00261423-01,0.1849760264158249
NCGC00261856-01,0.4131980538368225
NCGC00261342-01,0.06961199641227722
NCGC00261935-01,0.08962802588939667
NCGC00261069-01,0.7987489700317383
NCGC00261101-01,0.16231748461723328
NCGC00261183-01,0.3176438808441162
NCGC00261716-01,0.04193885251879692
NCGC00260742-01,0.0709557756781578
NCGC00261529-01,0.21193908154964447
NCGC00261170-01,0.2977083921432495
NCGC00261565-01,0.18874827027320862
NCGC00260990-01,0.9755845665931702
NCGC00261340-01,0.922455370426178
NCGC00261079-01,0.18784157931804657
NCGC00261389-01,0.5945631861686707
NCGC00261744-01,0.11344264447689056
NCGC00261420-01,0.07543130964040756
NCGC00261215-01,0.03573857620358467
NCGC00261826-01,0.10204499214887619
NCGC00260706-01,0.06296270340681076
NCGC00261123-01,0.4921731948852539
NCGC00261367-01,0.09662605077028275
NCGC00261507-01,0.26917171478271484
NCGC00261169-01,0.5404677391052246
NCGC00261730-01,0.7210216522216797
NCGC00261624-01,0.20714400708675385
NCGC00261641-01,0.027494417503476143
NCGC00261853-01,0.8167496919631958
NCGC00260911-01,0.38838765025138855
NCGC00260798-01,0.12134304642677307
NCGC00261384-01,0.7802440524101257
NCGC00260785-01,0.9190232753753662
NCGC00261597-01,0.1895974725484848
NCGC00261025-01,0.044572848826646805
NCGC00260789-01,0.5679659843444824
NCGC00260866-01,0.669525682926178
