Chemical,Label
NCGC00261900-01,0.30604660511016846
NCGC00260869-01,0.5468010306358337
NCGC00261776-01,0.8192560076713562
NCGC00261842-01,0.7012155055999756
NCGC00261662-01,0.8464181423187256
NCGC00261926-01,0.46769362688064575
NCGC00260921-01,0.8082857131958008
NCGC00261119-01,0.6994044184684753
NCGC00260831-01,0.8172755837440491
NCGC00261544-01,0.3429362177848816
NCGC00261633-01,0.3262823820114136
NCGC00261395-01,0.7696014642715454
NCGC00261717-01,0.31041449308395386
NCGC00261424-01,0.4470108449459076
NCGC00261861-01,0.6678035855293274
NCGC00261924-01,0.6736010313034058
NCGC00261052-01,0.7321192622184753
NCGC00261683-01,0.6440241932868958
NCGC00261026-01,0.706392228603363
NCGC00261057-01,0.5257501602172852
NCGC00261738-01,0.5357955098152161
NCGC00261348-01,0.340126097202301
NCGC00261503-01,0.3360368311405182
NCGC00260693-01,0.34012654423713684
NCGC00260703-01,0.3510948121547699
NCGC00260716-01,0.3767780661582947
NCGC00260782-01,0.35109394788742065
NCGC00260802-01,0.360817551612854
NCGC00260823-01,0.3767784535884857
NCGC00261313-01,0.34012505412101746
NCGC00260757-01,0.3880956172943115
NCGC00260826-01,0.3880956768989563
NCGC00261005-01,0.2985555827617645
NCGC00260980-01,0.47588467597961426
NCGC00261816-01,0.5436352491378784
NCGC00260698-01,0.6710988283157349
NCGC00260889-01,0.5295112729072571
NCGC00260811-01,0.5964977145195007
NCGC00261165-01,0.299681693315506
NCGC00261060-01,0.3360353708267212
NCGC00261541-01,0.340127557516098
NCGC00261649-01,0.35109421610832214
NCGC00261110-01,0.7270771861076355
NCGC00261130-01,0.7362564206123352
NCGC00260846-01,0.6764931082725525
NCGC00261030-01,0.7413117289543152
NCGC00261162-01,0.6035841107368469
NCGC00261058-01,0.6481841206550598
NCGC00261404-01,0.6309375166893005
NCGC00261423-01,0.7421129941940308
NCGC00261856-01,0.6964449286460876
NCGC00261342-01,0.5049101710319519
NCGC00261935-01,0.6745867133140564
NCGC00261069-01,0.739176332950592
NCGC00261101-01,0.5842210054397583
NCGC00261183-01,0.4556238055229187
NCGC00261716-01,0.2648020088672638
NCGC00260742-01,0.26537567377090454
NCGC00261529-01,0.7039222717285156
NCGC00261170-01,0.7388290166854858
NCGC00261565-01,0.5135806798934937
NCGC00260990-01,0.847011923789978
NCGC00261340-01,0.7005241513252258
NCGC00261079-01,0.5762571096420288
NCGC00261389-01,0.37634262442588806
NCGC00261744-01,0.40881967544555664
NCGC00261420-01,0.7441217303276062
NCGC00261215-01,0.45971766114234924
NCGC00261826-01,0.4876219630241394
NCGC00260706-01,0.5346583724021912
NCGC00261123-01,0.7490108013153076
NCGC00261367-01,0.573442280292511
NCGC00261507-01,0.6546075940132141
NCGC00261169-01,0.5160163044929504
NCGC00261730-01,0.7009088397026062
NCGC00261624-01,0.5240002870559692
NCGC00261641-01,0.5698135495185852
NCGC00261853-01,0.6251959800720215
NCGC00260911-01,0.5657497644424438
NCGC00260798-01,0.4858042299747467
NCGC00261384-01,0.7553158402442932
NCGC00260785-01,0.7259149551391602
NCGC00261597-01,0.7421202063560486
NCGC00261025-01,0.5609585642814636
NCGC00260789-01,0.6028026938438416
NCGC00260866-01,0.8212834596633911
NCGC00261189-01,0.5054701566696167
NCGC00261270-01,0.5029484629631042
NCGC00261611-01,0.471676766872406
NCGC00261160-01,0.6071459650993347
NCGC00261085-01,0.5519790053367615
NCGC00261817-01,0.6578272581100464
NCGC00261866-01,0.7342320084571838
NCGC00260852-01,0.7199744582176208
NCGC00261290-01,0.7430441975593567
NCGC00261304-01,0.6029219627380371
NCGC00261704-01,0.6882036328315735
NCGC00260850-01,0.47011351585388184
NCGC00260972-01,0.5943796038627625
NCGC00261364-01,0.5333973169326782
NCGC00261392-01,0.5044646263122559
NCGC00261638-01,0.7449393272399902
NCGC00261820-01,0.5590493083000183
NCGC00261808-01,0.29855573177337646
NCGC00260790-01,0.7805753350257874
NCGC00260940-01,0.7196728587150574
NCGC00261081-01,0.4426664710044861
NCGC00261133-01,0.7624399662017822
NCGC00261399-01,0.7597754001617432
NCGC00260696-01,0.7393303513526917
NCGC00261903-01,0.6695894002914429
NCGC00261178-01,0.6459917426109314
