Chemical,Label
NCGC00261900-01,0.10925019532442093
NCGC00260869-01,0.39524832367897034
NCGC00261776-01,0.9275065660476685
NCGC00261842-01,0.08532143384218216
NCGC00261662-01,0.9841108322143555
NCGC00261926-01,0.3869422674179077
NCGC00260921-01,0.9888485670089722
NCGC00261119-01,0.7627101540565491
NCGC00260831-01,0.9813335537910461
NCGC00261544-01,0.2616455852985382
NCGC00261633-01,0.03917103633284569
NCGC00261395-01,0.7669327855110168
NCGC00261717-01,0.08297134190797806
NCGC00261424-01,0.22552092373371124
NCGC00261861-01,0.292066365480423
NCGC00261924-01,0.47167065739631653
NCGC00261052-01,0.5538739562034607
NCGC00261683-01,0.8977527618408203
NCGC00261026-01,0.7640035152435303
NCGC00261057-01,0.4231351315975189
NCGC00261738-01,0.5119568109512329
NCGC00261348-01,0.11788499355316162
NCGC00261503-01,0.15792173147201538
NCGC00260693-01,0.0909283235669136
NCGC00260703-01,0.0884038582444191
NCGC00260716-01,0.07058441638946533
NCGC00260782-01,0.06969231367111206
NCGC00260802-01,0.07620763033628464
NCGC00260823-01,0.14567773044109344
NCGC00261313-01,0.044652871787548065
NCGC00260757-01,0.09564293920993805
NCGC00260826-01,0.09418528527021408
NCGC00261005-01,0.0723852813243866
NCGC00260980-01,0.06276450306177139
NCGC00261816-01,0.1189764216542244
NCGC00260698-01,0.22809994220733643
NCGC00260889-01,0.4226658046245575
NCGC00260811-01,0.6279685497283936
NCGC00261165-01,0.1453690528869629
NCGC00261060-01,0.07886552065610886
NCGC00261541-01,0.13339091837406158
NCGC00261649-01,0.0840349942445755
NCGC00261110-01,0.6301432847976685
NCGC00261130-01,0.788407027721405
NCGC00260846-01,0.585354208946228
NCGC00261030-01,0.8036918044090271
NCGC00261162-01,0.5988788604736328
NCGC00261058-01,0.587431788444519
NCGC00261404-01,0.2631974220275879
NCGC00261423-01,0.5783957839012146
NCGC00261856-01,0.617915153503418
NCGC00261342-01,0.1802622526884079
NCGC00261935-01,0.17070560157299042
NCGC00261069-01,0.48432260751724243
NCGC00261101-01,0.34797534346580505
NCGC00261183-01,0.10593672841787338
NCGC00261716-01,0.07774800062179565
NCGC00260742-01,0.007779027335345745
NCGC00261529-01,0.6275033950805664
NCGC00261170-01,0.694307804107666
NCGC00261565-01,0.21145696938037872
NCGC00260990-01,0.8989744782447815
NCGC00261340-01,0.8289403915405273
NCGC00261079-01,0.4342647194862366
NCGC00261389-01,0.2603197693824768
NCGC00261744-01,0.0691126212477684
NCGC00261420-01,0.16972830891609192
NCGC00261215-01,0.07787315547466278
