Chemical,Label
NCGC00261900-01,0.136640265583992
NCGC00260869-01,0.5524975061416626
NCGC00261776-01,0.8701176643371582
NCGC00261842-01,0.127531036734581
NCGC00261662-01,0.9798713326454163
NCGC00261926-01,0.5027405619621277
NCGC00260921-01,0.9750022292137146
NCGC00261119-01,0.7691715955734253
NCGC00260831-01,0.9564289450645447
NCGC00261544-01,0.15916088223457336
NCGC00261633-01,0.021783802658319473
NCGC00261395-01,0.8120667338371277
NCGC00261717-01,0.08447549492120743
NCGC00261424-01,0.20774686336517334
NCGC00261861-01,0.7401543259620667
NCGC00261924-01,0.5062322020530701
NCGC00261052-01,0.720915675163269
NCGC00261683-01,0.5351417660713196
NCGC00261026-01,0.7792303562164307
NCGC00261057-01,0.29063254594802856
NCGC00261738-01,0.5189435482025146
NCGC00261348-01,0.11183930188417435
NCGC00261503-01,0.15605205297470093
NCGC00260693-01,0.093290314078331
NCGC00260703-01,0.09975671023130417
NCGC00260716-01,0.11592689156532288
NCGC00260782-01,0.08244454860687256
NCGC00260802-01,0.08717424422502518
NCGC00260823-01,0.19056299328804016
NCGC00261313-01,0.06247613951563835
NCGC00260757-01,0.117315374314785
NCGC00260826-01,0.10295451432466507
NCGC00261005-01,0.11803490668535233
NCGC00260980-01,0.08548508584499359
NCGC00261816-01,0.16645832359790802
NCGC00260698-01,0.4065152406692505
NCGC00260889-01,0.33529388904571533
NCGC00260811-01,0.5545198917388916
NCGC00261165-01,0.21889598667621613
NCGC00261060-01,0.07051955163478851
NCGC00261541-01,0.15555109083652496
NCGC00261649-01,0.10459159314632416
NCGC00261110-01,0.571925699710846
NCGC00261130-01,0.7073432207107544
NCGC00260846-01,0.5815261006355286
NCGC00261030-01,0.7228653430938721
NCGC00261162-01,0.5287289023399353
NCGC00261058-01,0.5948264002799988
NCGC00261404-01,0.2787960171699524
NCGC00261423-01,0.8571857213973999
NCGC00261856-01,0.7902832627296448
NCGC00261342-01,0.1613738238811493
NCGC00261935-01,0.18766987323760986
NCGC00261069-01,0.4627797305583954
NCGC00261101-01,0.46085119247436523
NCGC00261183-01,0.24499422311782837
NCGC00261716-01,0.11698777973651886
NCGC00260742-01,0.0020439336076378822
NCGC00261529-01,0.6053613424301147
NCGC00261170-01,0.9075446128845215
NCGC00261565-01,0.28163573145866394
NCGC00260990-01,0.8771657347679138
NCGC00261340-01,0.8559046983718872
NCGC00261079-01,0.44235363602638245
NCGC00261389-01,0.43118464946746826
NCGC00261744-01,0.0594605877995491
NCGC00261420-01,0.15886752307415009
NCGC00261215-01,0.11174076795578003
NCGC00261826-01,0.2778233289718628
NCGC00260706-01,0.5399143099784851
NCGC00261123-01,0.8074628710746765
NCGC00261367-01,0.1553458422422409
NCGC00261507-01,0.25090277194976807
NCGC00261169-01,0.2126895636320114
NCGC00261730-01,0.6171088814735413
NCGC00261624-01,0.3753510117530823
NCGC00261641-01,0.3704947531223297
NCGC00261853-01,0.7298316955566406
NCGC00260911-01,0.23914749920368195
NCGC00260798-01,0.028322812169790268
NCGC00261384-01,0.48328274488449097
NCGC00260785-01,0.8730090856552124
NCGC00261597-01,0.15453660488128662
NCGC00261025-01,0.208527609705925
NCGC00260789-01,0.7243061065673828
NCGC00260866-01,0.6878978610038757
NCGC00261189-01,0.27424001693725586
NCGC00261270-01,0.8685259819030762
NCGC00261611-01,0.17311470210552216
NCGC00261160-01,0.7578439712524414
NCGC00261085-01,0.07633086293935776
NCGC00261817-01,0.5657923817634583
NCGC00261866-01,0.6179097294807434
NCGC00260852-01,0.7758516669273376
NCGC00261290-01,0.9353581666946411
NCGC00261304-01,0.65781569480896
NCGC00261704-01,0.7732723951339722
NCGC00260850-01,0.6333139538764954
NCGC00260972-01,0.556904673576355
NCGC00261364-01,0.09216036647558212
NCGC00261392-01,0.5035366415977478
NCGC00261638-01,0.7351087331771851
NCGC00261820-01,0.4467138648033142
NCGC00261808-01,0.6824030876159668
NCGC00260790-01,0.8565816879272461
NCGC00260940-01,0.9430227279663086
NCGC00261081-01,0.6008999347686768
NCGC00261133-01,0.8789216876029968
NCGC00261399-01,0.9565264582633972
NCGC00260696-01,0.7621436715126038
NCGC00261903-01,0.8120035529136658
NCGC00261178-01,0.5936875939369202
NCGC00261568-01,0.5249351859092712
NCGC00260830-01,0.5747918486595154
NCGC00261113-01,0.5151439905166626
NCGC00261327-01,0.40350794792175293
NCGC00261602-01,0.6790470480918884
NCGC00260858-01,0.9676321148872375
NCGC00261071-01,0.46950316429138184
NCGC00261076-01,0.2936311364173889
NCGC00261192-01,0.19589702785015106
NCGC00261495-01,0.014341815374791622
NCGC00261577-01,0.7136372923851013
NCGC00261510-01,0.5951083302497864
NCGC00261679-01,0.8994272351264954
NCGC00261941-01,0.8588265180587769
NCGC00261343-01,0.24994944036006927
NCGC00261607-01,0.6176512241363525
NCGC00261782-01,0.7337077856063843
NCGC00261914-01,0.5203472971916199
NCGC00261475-01,0.9152085781097412
NCGC00261764-01,0.9589159488677979
NCGC00261802-01,0.9685512781143188
NCGC00260795-01,0.7936789393424988
NCGC00261352-01,0.9600868225097656
NCGC00261009-01,0.8355609178543091
NCGC00261944-01,0.6499268412590027
NCGC00261166-01,0.9172374606132507
NCGC00261332-01,0.9219248294830322
NCGC00261333-01,0.8271641731262207
NCGC00261260-01,0.8946440815925598
NCGC00261915-01,0.6616277694702148
NCGC00261682-01,0.7743927836418152
NCGC00261049-01,0.4203781485557556
NCGC00260910-01,0.5672207474708557
NCGC00261272-01,0.8506330251693726
NCGC00260708-01,0.1236146092414856
NCGC00261390-01,0.09282944351434708
NCGC00260948-01,0.0573074035346508
NCGC00261840-01,0.044543422758579254
NCGC00260881-01,0.010301448404788971
NCGC00261153-01,0.12044040858745575
NCGC00261406-01,0.07261455059051514
NCGC00261053-01,0.04056467115879059
NCGC00261129-01,0.027332477271556854
NCGC00261381-01,0.4935503602027893
NCGC00261426-01,0.911904513835907
NCGC00260979-01,0.3844382166862488
NCGC00260993-01,0.16755099594593048
NCGC00261108-01,0.21135663986206055
NCGC00261441-01,0.5866827368736267
NCGC00261877-01,0.542110025882721
NCGC00260815-01,0.5006951093673706
NCGC00261542-01,0.41400665044784546
NCGC00261958-01,0.10215753316879272
NCGC00261787-01,0.5596818923950195
NCGC00261065-01,0.9310616850852966
NCGC00261804-01,0.7894254922866821
NCGC00260875-01,0.6821569204330444
NCGC00261451-01,0.4711269736289978
NCGC00261739-01,0.5472102165222168
NCGC00261382-01,0.15296433866024017
