Chemical,Label
NCGC00261900-01,0.4437021017074585
NCGC00260869-01,0.8496479392051697
NCGC00261776-01,0.9725098013877869
NCGC00261842-01,0.8439397811889648
NCGC00261662-01,0.9893730282783508
NCGC00261926-01,0.9701963663101196
NCGC00260921-01,0.9404932260513306
NCGC00261119-01,0.9163682460784912
NCGC00260831-01,0.9769665598869324
NCGC00261544-01,0.3436097204685211
NCGC00261633-01,0.09452352672815323
NCGC00261395-01,0.9782417416572571
NCGC00261717-01,0.30519312620162964
NCGC00261424-01,0.16223324835300446
NCGC00261861-01,0.9359219074249268
NCGC00261924-01,0.712762176990509
NCGC00261052-01,0.9320946931838989
NCGC00261683-01,0.962699830532074
NCGC00261026-01,0.9582242965698242
NCGC00261057-01,0.6721940636634827
NCGC00261738-01,0.9627051949501038
NCGC00261348-01,0.17966137826442719
NCGC00261503-01,0.3341238796710968
NCGC00260693-01,0.05918555334210396
NCGC00260703-01,0.07818145304918289
NCGC00260716-01,0.060447026044130325
NCGC00260782-01,0.14594608545303345
NCGC00260802-01,0.13377100229263306
NCGC00260823-01,0.07967626303434372
NCGC00261313-01,0.05240451544523239
NCGC00260757-01,0.15874083340168
NCGC00260826-01,0.07237558811903
NCGC00261005-01,0.10957673192024231
NCGC00260980-01,0.594851016998291
NCGC00261816-01,0.5236139893531799
NCGC00260698-01,0.6317895650863647
NCGC00260889-01,0.6025305986404419
NCGC00260811-01,0.7983612418174744
NCGC00261165-01,0.0808732807636261
NCGC00261060-01,0.06207158789038658
NCGC00261541-01,0.2213367223739624
NCGC00261649-01,0.05399653688073158
NCGC00261110-01,0.9115211367607117
NCGC00261130-01,0.9228273034095764
NCGC00260846-01,0.9070405960083008
NCGC00261030-01,0.915024995803833
NCGC00261162-01,0.560067892074585
NCGC00261058-01,0.9674491286277771
NCGC00261404-01,0.8492119312286377
NCGC00261423-01,0.9186002612113953
NCGC00261856-01,0.9641313552856445
NCGC00261342-01,0.32032567262649536
NCGC00261935-01,0.7976881265640259
NCGC00261069-01,0.9554498791694641
NCGC00261101-01,0.9341164827346802
NCGC00261183-01,0.7782756090164185
NCGC00261716-01,0.6299515962600708
NCGC00260742-01,0.6708770990371704
NCGC00261529-01,0.9200425744056702
NCGC00261170-01,0.9230130910873413
NCGC00261565-01,0.9308809041976929
NCGC00260990-01,0.9758850932121277
NCGC00261340-01,0.9058699011802673
NCGC00261079-01,0.9352662563323975
NCGC00261389-01,0.8211970925331116
NCGC00261744-01,0.5549545288085938
NCGC00261420-01,0.7165263295173645
NCGC00261215-01,0.5325177311897278
NCGC00261826-01,0.7940411567687988
NCGC00260706-01,0.8433571457862854
NCGC00261123-01,0.8616346716880798
NCGC00261367-01,0.7513841986656189
