Chemical,Label
NCGC00261900-01,0.001560698845423758
NCGC00260869-01,0.13280296325683594
NCGC00261776-01,0.942031741142273
NCGC00261842-01,0.026339182630181313
NCGC00261662-01,0.9646239280700684
NCGC00261926-01,0.3163999021053314
NCGC00260921-01,0.9287091493606567
NCGC00261119-01,0.6205362677574158
NCGC00260831-01,0.9062696099281311
NCGC00261544-01,0.6183586716651917
NCGC00261633-01,0.006063375156372786
NCGC00261395-01,0.41261327266693115
NCGC00261717-01,0.00262041506357491
NCGC00261424-01,0.029493626207113266
NCGC00261861-01,0.23411443829536438
NCGC00261924-01,0.5274264812469482
NCGC00261052-01,0.6487152576446533
NCGC00261683-01,0.7580376267433167
NCGC00261026-01,0.929402232170105
NCGC00261057-01,0.041143905371427536
NCGC00261738-01,0.24435736238956451
NCGC00261348-01,0.008187290281057358
NCGC00261503-01,0.02773057296872139
NCGC00260693-01,0.006978052202612162
NCGC00260703-01,0.008448966778814793
NCGC00260716-01,0.025890035554766655
NCGC00260782-01,0.008399268612265587
NCGC00260802-01,0.02192360907793045
NCGC00260823-01,0.029378540813922882
NCGC00261313-01,0.010308411903679371
NCGC00260757-01,0.35406604409217834
NCGC00260826-01,0.024826761335134506
NCGC00261005-01,0.021457025781273842
NCGC00260980-01,0.07472575455904007
NCGC00261816-01,0.04419123753905296
NCGC00260698-01,0.021103573963046074
NCGC00260889-01,0.5745335221290588
NCGC00260811-01,0.05486200004816055
NCGC00261165-01,0.011929839849472046
NCGC00261060-01,0.006830867379903793
NCGC00261541-01,0.014127666130661964
NCGC00261649-01,0.007420469541102648
NCGC00261110-01,0.6840881109237671
NCGC00261130-01,0.7433154582977295
NCGC00260846-01,0.9176082015037537
NCGC00261030-01,0.9576189517974854
NCGC00261162-01,0.33597084879875183
NCGC00261058-01,0.6664792895317078
NCGC00261404-01,0.24347467720508575
NCGC00261423-01,0.16212774813175201
NCGC00261856-01,0.5070308446884155
NCGC00261342-01,0.016509151086211205
NCGC00261935-01,0.10194793343544006
NCGC00261069-01,0.6538289189338684
NCGC00261101-01,0.5480993986129761
NCGC00261183-01,0.5583994388580322
NCGC00261716-01,0.014964907430112362
NCGC00260742-01,0.15951886773109436
NCGC00261529-01,0.20787674188613892
NCGC00261170-01,0.588615357875824
NCGC00261565-01,0.6173202395439148
NCGC00260990-01,0.9669334292411804
NCGC00261340-01,0.9741744995117188
NCGC00261079-01,0.09187252819538116
NCGC00261389-01,0.611176609992981
NCGC00261744-01,0.45902135968208313
NCGC00261420-01,0.06492533534765244
NCGC00261215-01,0.004139753989875317
NCGC00261826-01,0.07508508861064911
NCGC00260706-01,0.03536440432071686
NCGC00261123-01,0.8854648470878601
NCGC00261367-01,0.25489574670791626
NCGC00261507-01,0.5060113072395325
NCGC00261169-01,0.13153108954429626
NCGC00261730-01,0.9684547781944275
NCGC00261624-01,0.1030513197183609
NCGC00261641-01,0.03782520443201065
NCGC00261853-01,0.8654766082763672
NCGC00260911-01,0.10656271129846573
NCGC00260798-01,0.024843018501996994
NCGC00261384-01,0.9170762300491333
NCGC00260785-01,0.809597909450531
NCGC00261597-01,0.2969195246696472
NCGC00261025-01,0.07001481205224991
NCGC00260789-01,0.733613133430481
NCGC00260866-01,0.7484309077262878
NCGC00261189-01,0.2602362334728241
NCGC00261270-01,0.872821569442749
NCGC00261611-01,0.1433301866054535
NCGC00261160-01,0.14225608110427856
NCGC00261085-01,0.009303447790443897
NCGC00261817-01,0.4735718071460724
NCGC00261866-01,0.5234947800636292
NCGC00260852-01,0.9810487031936646
NCGC00261290-01,0.7521823644638062
NCGC00261304-01,0.7788158059120178
NCGC00261704-01,0.9767397046089172
NCGC00260850-01,0.8855307698249817
NCGC00260972-01,0.12329453974962234
NCGC00261364-01,0.15635249018669128
NCGC00261392-01,0.5210782289505005
NCGC00261638-01,0.9739291071891785
NCGC00261820-01,0.20630815625190735
NCGC00261808-01,0.9280189275741577
NCGC00260790-01,0.696368932723999
NCGC00260940-01,0.8708273768424988
NCGC00261081-01,0.6245481371879578
NCGC00261133-01,0.9262309670448303
NCGC00261399-01,0.965407133102417
NCGC00260696-01,0.4391941726207733
NCGC00261903-01,0.8812516331672668
NCGC00261178-01,0.7570104002952576
NCGC00261568-01,0.7769080996513367
NCGC00260830-01,0.6228250861167908
NCGC00261113-01,0.12834450602531433
NCGC00261327-01,0.017602328211069107
NCGC00261602-01,0.7246083617210388
NCGC00260858-01,0.9816120266914368
NCGC00261071-01,0.7848214507102966
NCGC00261076-01,0.15282084047794342
NCGC00261192-01,0.5467455983161926
