Chemical,Label
NCGC00261900-01,0.15862275660037994
NCGC00260869-01,0.5796751379966736
NCGC00261776-01,0.9391129612922668
NCGC00261842-01,0.08976992964744568
NCGC00261662-01,0.9853466749191284
NCGC00261926-01,0.4346703290939331
NCGC00260921-01,0.9941288232803345
NCGC00261119-01,0.8309782147407532
NCGC00260831-01,0.9772565364837646
NCGC00261544-01,0.23779542744159698
NCGC00261633-01,0.046343863010406494
NCGC00261395-01,0.7604594230651855
NCGC00261717-01,0.08302229642868042
NCGC00261424-01,0.27258002758026123
NCGC00261861-01,0.3253999650478363
NCGC00261924-01,0.44446638226509094
NCGC00261052-01,0.6406378746032715
NCGC00261683-01,0.8048632740974426
NCGC00261026-01,0.8101656436920166
NCGC00261057-01,0.4639977812767029
NCGC00261738-01,0.5347654819488525
NCGC00261348-01,0.12310078740119934
NCGC00261503-01,0.17070907354354858
NCGC00260693-01,0.15588875114917755
NCGC00260703-01,0.13526533544063568
NCGC00260716-01,0.08231087028980255
NCGC00260782-01,0.07284456491470337
NCGC00260802-01,0.07761898636817932
NCGC00260823-01,0.13985073566436768
NCGC00261313-01,0.05499466508626938
NCGC00260757-01,0.09800685197114944
NCGC00260826-01,0.0928257554769516
NCGC00261005-01,0.0533967949450016
NCGC00260980-01,0.1254517138004303
NCGC00261816-01,0.1591176837682724
NCGC00260698-01,0.299702912569046
NCGC00260889-01,0.44156673550605774
NCGC00260811-01,0.5798139572143555
NCGC00261165-01,0.08236755430698395
NCGC00261060-01,0.06741709262132645
NCGC00261541-01,0.12991215288639069
NCGC00261649-01,0.07343728840351105
NCGC00261110-01,0.7324701547622681
NCGC00261130-01,0.9108415246009827
NCGC00260846-01,0.6070079207420349
NCGC00261030-01,0.8071041703224182
NCGC00261162-01,0.6055254340171814
NCGC00261058-01,0.6472566723823547
NCGC00261404-01,0.2649711072444916
NCGC00261423-01,0.654468834400177
NCGC00261856-01,0.6650331020355225
NCGC00261342-01,0.21051912009716034
NCGC00261935-01,0.27120763063430786
NCGC00261069-01,0.4958731234073639
NCGC00261101-01,0.5166624784469604
NCGC00261183-01,0.21393607556819916
NCGC00261716-01,0.062360309064388275
NCGC00260742-01,0.02371330000460148
NCGC00261529-01,0.6133551597595215
NCGC00261170-01,0.8331784605979919
NCGC00261565-01,0.24219150841236115
NCGC00260990-01,0.9292548894882202
NCGC00261340-01,0.8959913849830627
NCGC00261079-01,0.37922176718711853
NCGC00261389-01,0.287300169467926
NCGC00261744-01,0.08471076190471649
NCGC00261420-01,0.20880140364170074
NCGC00261215-01,0.1067056879401207
NCGC00261826-01,0.3134552240371704
NCGC00260706-01,0.27602285146713257
NCGC00261123-01,0.8685894012451172
NCGC00261367-01,0.16623446345329285
NCGC00261507-01,0.211975559592247
NCGC00261169-01,0.3151727616786957
NCGC00261730-01,0.8055705428123474
NCGC00261624-01,0.23143601417541504
NCGC00261641-01,0.3365386724472046
NCGC00261853-01,0.6867164969444275
NCGC00260911-01,0.301559180021286
NCGC00260798-01,0.06910160183906555
NCGC00261384-01,0.6484454274177551
NCGC00260785-01,0.8656380772590637
NCGC00261597-01,0.35094109177589417
NCGC00261025-01,0.15569888055324554
NCGC00260789-01,0.5508525371551514
NCGC00260866-01,0.7605839967727661
NCGC00261189-01,0.30246230959892273
NCGC00261270-01,0.6537150740623474
NCGC00261611-01,0.21519583463668823
NCGC00261160-01,0.7197888493537903
NCGC00261085-01,0.2381362020969391
NCGC00261817-01,0.5989998579025269
NCGC00261866-01,0.6325849890708923
NCGC00260852-01,0.6660655736923218
NCGC00261290-01,0.926396369934082
NCGC00261304-01,0.5767984390258789
NCGC00261704-01,0.6603112816810608
NCGC00260850-01,0.5181831121444702
NCGC00260972-01,0.5026393532752991
NCGC00261364-01,0.25169888138771057
NCGC00261392-01,0.5796312689781189
NCGC00261638-01,0.7338026165962219
NCGC00261820-01,0.41079869866371155
NCGC00261808-01,0.3146483302116394
NCGC00260790-01,0.8706318736076355
